latitude,longitude,elevation,slope,country,state,ore,gangue,dep_type,hrock_type,arock_type,ore_ctrl,commod1
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Cobaltite, Gersdorffite, Pentlandite",,,,,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,"Chalcopyrite, Electrum",,,,,,"Palladium, Copper, Gold, Nickel"
22.4494,94.88328,71.0,0.0,Burma,,"Gold, Iridosmine",,Placer,,,,Gold
14.14073,98.44042,314.0,8.737482,Burma,,,,Placer,,,,Gold
14.14073,98.44042,314.0,8.737482,Burma,,,,Placer,,,,Gold
10.25056,98.24986,162.0,5.930398,Burma,,,,,,,,Gold
14.14073,98.44042,314.0,8.737482,Burma,,,,Placer,,,,Tin
14.14073,98.44042,314.0,8.737482,Burma,,,,Placer,,,,Tin
30.99875,103.99969,569.0,2.9827576,China,,,,,Ultramafic Intrusive Rock,Ultramafic Intrusive Rock,,"Copper, Nickel"
30.99875,103.99969,569.0,2.9827576,China,,,,,Ultramafic Intrusive Rock,Ultramafic Intrusive Rock,,"Copper, Nickel"
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
36.56139,103.83393,1944.0,12.564098,China,,Sperrylite,,,Amphibolite,,"Pgm Are Disseminated In The Interstices Of Rock-Forming Minerals And In The Chlorite Veins, Associated With Diopside, Chlorite, And Apatite.",PGE
28.24893,88.25013,4392.0,7.451953,China,Xizang* (Tibet),,,,Evaporite,"Clay, Mud",,Boron-Borates
33.49856,87.75015,5454.0,18.764837,China,Xizang* (Tibet),Borax,,,Evaporite,"Clay, Mud",,Boron-Borates
30.9154,88.75012,4992.0,11.538438,China,Xizang* (Tibet),"Borax, Tincalconite",,,Evaporite,"Clay, Mud",,Boron-Borates
31.832,89.41677,4564.0,0.0,China,Xizang* (Tibet),Borax,,,Evaporite,"Clay, Mud",Major Fault,"Sodium, Boron-Borates"
40.74828,124.799,342.0,21.822678,China,Liaoning,,,,,,,Boron-Borates
40.46496,124.01569,111.0,10.321451,China,Liaoning,,,,Carbonate,,,Boron-Borates
32.99867,118.49926,100.0,7.072763,China,Jiangsu [Kiangsu],,,,,,,Boron-Borates
26.41578,112.41613,101.0,7.1600175,China,Hunan,,,,,,?Contact Zone Between Carbonates And Hercynian S-Type Granites,Boron-Borates
38.74824,93.00001,2735.0,3.013527,China,Qinghai [Tsinghai],,,,Evaporite,"Clay, Mud",,Boron-Borates
38.49826,93.41665,2747.0,1.1849318,China,Qinghai [Tsinghai],,,,Evaporite,"Clay, Mud",,Boron-Borates
38.16494,94.08329,2749.0,5.547545,China,Qinghai [Tsinghai],,,,Evaporite,"Clay, Mud",,Boron-Borates
37.83162,94.99994,3183.0,2.5234964,China,Qinghai [Tsinghai],"Borax, Gypsum, Halite, Ulexite",,,Evaporite,"Clay, Mud",Lake Associated With Major Crustal Fault,"Boron-Borates, Magnesite, Potassium, Gypsum-Anhydrite"
37.49831,95.1666,3311.0,3.0152977,China,Qinghai [Tsinghai],"Halite, Ulexite",,,"Clay, Mud",Sand and Gravel,Lake Associated With Major Crustal Fracture,"Boron-Borates, Magnesite, Sodium"
31.99868,82.5003,5410.0,15.811901,China,Xizang* (Tibet),"Borax, Tincalconite",,,Evaporite,"Clay, Mud",,"Boron-Borates, Sodium"
32.41531,82.25031,5568.0,5.547545,China,Xizang* (Tibet),"Gypsum, Halite, Inyoite, Ulexite",,,Evaporite,"Clay, Mud",Major Crustal Fault Associated With Salt Lake,"Boron-Borates, Gypsum-Anhydrite, Magnesite, Halite, Potassium"
32.082,80.25037,5127.0,9.342435,China,Xizang* (Tibet),"Borax, Halite, Ulexite",,,Evaporite,"Clay, Mud",,"Boron-Borates, Gypsum-Anhydrite, Halite"
48.18119,87.28354,996.0,14.520768,China,Xinjiang* [Sinkiang],,"Albite, Diopside, Epidote, Hornblende, Quartz, Zoisite",,Marble,,,Gemstone
48.13119,87.36688,1348.0,0.92740995,China,Xinjiang* [Sinkiang],,Muscovite,,Gneiss,,,Gemstone
21.99946,85.00022,204.0,2.1065636,India,,Bauxite,,,,,,Aluminum
21.99946,85.00022,204.0,2.1065636,India,,Bauxite,,,,,,Aluminum
21.99946,85.00022,204.0,2.1065636,India,,Bauxite,,,Basalt,,,Aluminum
21.99946,85.00022,204.0,2.1065636,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
11.41712,76.50041,1537.0,31.84226,India,,Bauxite,,,Granite,,,Aluminum
23.69931,80.40034,426.0,0.92740995,India,,Bauxite,,,Basalt,,,Aluminum
23.21602,81.00033,703.0,37.951984,India,,Bauxite,,,,,,Aluminum
23.24934,84.38356,906.0,17.557646,India,,Bauxite,,,Basalt,,,Aluminum
24.93254,81.13365,386.0,6.1135635,India,,"Anatase, Bauxite, Boehmite",,,,,,Aluminum
22.56607,82.76694,964.0,5.338091,India,,Bauxite,,,Basalt,,,Aluminum
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,,,,Aluminum
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,,,,Aluminum
29.96588,69.38662,1237.0,2.1402159,Pakistan,,Bauxite,,,,,,Aluminum
31.99871,72.83391,190.0,2.3744795,Pakistan,,Bauxite,,,Limestone,,,Aluminum
23.49931,93.99998,198.0,2.7802885,Burma,,,,,,,,Nickel
20.49958,84.83354,82.0,4.36518,India,Orissa,,,,,,,"Nickel, Copper, Cobalt"
23.83265,73.71719,351.0,27.315647,India,Rajasthan,Fluorite,,Hydrothermal Vein,,,,Fluorine-Fluorite
22.38278,114.14944,225.0,17.577143,China,Hong Kong Special Administrative Region,,,Vein,Granite,,,Tungsten
22.41611,114.24943,540.0,46.35926,China,Hong Kong Special Administrative Region,,,,Skarn (Tactite),,,Iron
24.88256,72.86721,342.0,16.090092,India,Rajasthan,,,,,,,"Zinc, Lead"
23.11602,97.29988,1308.0,18.894123,Burma,,"Bismutite, Chalcopyrite, Cobaltite, Galena, Pyrite, Sphalerite, Tetrahedrite",,,Volcanic Rock (Aphanitic),Granite,Intense Brecciation Associated With Twangpeng Granite Intrusion,"Lead, Zinc"
16.21665,79.66701,226.0,12.648201,India,Andhra Pradesh,"Chalcopyrite, Galena, Pyrite, Sphalerite",,,"Quartzite,Limestone",,,"Lead, Copper"
24.33261,72.88387,425.0,3.4435651,India,Gujarat,,,,,,,"Lead, Zinc, Copper"
24.74924,74.18384,455.0,0.92740995,India,Rajasthan,"Bornite, Chalcopyrite, Covellite, Cubanite, Galena, Sphalerite, Zincite","Barite, Chert, Dolomite, Enargite, Fluorite",,"Phyllite,Dolomite,Chert",,,"Lead, Zinc, Silver"
22.04944,88.91678,6.0,0.0,India,Orissa,"Chalcopyrite, Pyrite, Pyrrhotite, Sphalerite","Biotite, Clinozoisite, Diopside, Garnet, Muscovite, Quartz",,"Schist,Granite",,Syngenetically Deposited,Lead
24.36594,73.71719,469.0,17.579344,India,Rajasthan,"Argentite, Chalcopyrite, Galena, Pyrite, Pyrrhotite, Silver, Sphalerite","Dolomite, Gypsum, Quartz",,Dolomite,,Ore Solutions Ascended Along 2 Cross-Faults And Mineralized A Shear Zone,"Zinc, Lead"
27.68233,75.51715,470.0,2.2896807,India,Rajasthan,"Bornite, Chalcopyrite, Copper, Malachite","Andalusite, Phyllite",Replacement,Schist,,Fractures And Shear Zones,Copper
21.5495,79.70035,352.0,4.204494,India,,Rhodochrosite,,,Metasedimentary Rock,,"Oxidation, Replacement",Manganese
21.63281,85.66686,471.0,2.1053517,India,Orissa,,,,"Phyllite,Mica Schist",,,Manganese
24.58259,73.51719,859.0,18.558432,India,Rajasthan,Apatite,"Chlorite, Epidote, Muscovite, Quartz, Tremolite",,"Limestone,Dolomite",,,Phosphorus-Phosphates
18.61643,81.23364,1097.0,21.213335,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron
18.68308,81.21698,1012.0,16.074379,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron
18.68308,81.20031,1083.0,14.99587,India,Madhya Pradesh,Hematite,,,Quartzite,,,Iron
22.08277,85.33353,505.0,7.0320163,India,Orissa,Hematite,,,Quartzite,,,Iron
20.49958,85.00022,70.0,0.92740995,India,Orissa,Hematite,,,,,,Iron
22.01612,85.43353,558.0,30.188507,India,Orissa,Hematite,,,Quartzite,,,Iron
15.47784,74.06854,53.0,9.707116,India,Goa,"Hematite, Magnetite",,,"Quartzite,Phyllite",,,Iron
15.56673,74.01715,87.0,12.210261,India,Goa,Hematite,,,Phyllite,,,Iron
15.16676,76.91708,465.0,1.335307,India,Karnataka,"Hematite, Magnetite, Martite, Specularite",,,Quartzite,,,Iron
13.25028,75.33378,961.0,22.331867,India,Karnataka,Magnetite,,,Quartzite,,,Iron
22.2161,85.38353,400.0,8.37286,India,Bihar,Hematite,,,"Quartzite,Shale",,,Iron
22.01612,80.717,600.0,11.375601,India,Madhya Pradesh,"Chalcocite, Chalcopyrite, Covellite, Malachite, Molybdenite, Pyrite, Sphalerite",,,"Mafic Intrusive Rock,Metasedimentary Rock,Granite","Mafic Intrusive Rock,Granite",Faults,Copper
24.93254,105.64965,868.0,11.392566,China,Guizhou [Kweichow],"Chalcopyrite, Gold, Marcasite, Pyrite, Realgar, Sphalerite, Stibnite","Ankerite, Quartz",,"Shale,Sandstone,Arkose,Limestone",,Orebodies Localized By Steeply Dipping East-Trending Faults; Gold Is Disseminated Into Wallrocks,Gold
25.24918,105.26633,1386.0,16.457258,China,Guizhou [Kweichow],"Cinnabar, Gold, Marcasite, Pyrite, Realgar, Stibnite","Barite, Calcite, Dolomite, Fluorite, Illite, Limonite",,Volcanic Breccia (Agglomerate),,"Gold Concentrated As Disseminations In Basal Breccia Horizon, Also Occurs With Limonite In Oxidized Rocks",Gold
25.51583,105.61632,1171.0,6.1732283,China,Guizhou [Kweichow],"Barite, Cinnabar, Fluorite, Gold, Marcasite, Pyrite, Realgar, Stibnite","Calcite, Quartz",,"Shale,Coal",,Mineralization And Wall Rock Alteration Is Principally In Vicinity Of Faults,Gold
24.98253,105.74965,829.0,13.689823,China,Guizhou [Kweichow],"Chalcopyrite, Gold, Pyrite",,,Shale,,Orebodies In Silicified And Pyritized Zone At Intersection Of Arkosic Shales And Northeast-Trending Faults,Gold
24.79922,105.64965,564.0,17.420105,China,Guizhou [Kweichow],,,,Volcanic Breccia (Agglomerate),,In Carbonate Breccia Along Fault,Gold
27.83233,111.66615,478.0,22.15322,China,Hunan,"Alabandite, Rhodochrosite",,,"Slate,Shale",Granite,Center-Edge Of Euxinic Basin,Manganese
28.49895,112.08279,66.0,4.7451496,China,Hunan,,,,,,Basin Anoxia,Manganese
8.20077,77.33372,48.0,2.6350675,India,Tamil Nadu [Madras],"Garnet, Ilmenite, Monazite, Rutile, Zircon",Quartz,,Sand and Gravel,,,"Titanium, Metal, Zirconium, REE, Garnet"
9.16735,76.50041,10.0,2.0784152,India,Kerala,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,"Titanium, Metal, REE, Zirconium"
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite
19.29969,84.95021,10.0,2.0982733,India,Orissa,"Garnet, Ilmenite, Monazite, Rutile, Sillimanite, Zircon",Quartz,,Sand and Gravel,,,Titanium-Ilmenite
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite"
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite"
8.95069,80.9503,0.0,0.0,Sri Lanka,,"Ilmenite, Monazite, Rutile, Sillimanite, Zircon","Magnetite, Quartz",,Sand and Gravel,,,"REE, Zirconium, Titanium-Ilmenite"
41.63147,109.99944,1542.0,7.441865,China,Nei Mongol* (Inner Mongolia),"Bastnaesite, Magnetite, Monazite",,,Dolomite,,,Iron
21.89114,80.16284,310.0,3.135722,India,Madhya Pradesh,,,,,,,Manganese
21.79114,80.14201,315.0,1.8543341,India,,,,,,,,Manganese
22.00778,80.36701,614.0,5.0738893,India,Madhya Pradesh,,,,,,,Manganese
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese
22.04945,80.567,559.0,2.9992988,India,Madhya Pradesh,,,,,,,Manganese
21.84947,80.13367,321.0,2.7246914,India,Madhya Pradesh,,,,,,,Manganese
21.97446,80.38367,621.0,1.3637606,India,Madhya Pradesh,,,,,,,Manganese
21.97446,80.38367,621.0,1.3637606,India,Madhya Pradesh,,,,,,,Manganese
21.86614,80.13367,304.0,2.7802885,India,Madhya Pradesh,,,,,,,Manganese
21.79947,80.15034,302.0,1.9970402,India,Madhya Pradesh,,,,,,,Manganese
21.98279,80.13367,329.0,1.9996073,India,Madhya Pradesh,,,,,,,Manganese
21.92168,80.23784,356.0,2.9966044,India,Madhya Pradesh,,,,,,,Manganese
21.99113,80.15867,338.0,2.1065357,India,Madhya Pradesh,,,,,,,Manganese
21.96613,80.26701,581.0,3.1372275,India,Madhya Pradesh,,,,,,,Manganese
21.89114,80.40866,754.0,4.0838323,India,Madhya Pradesh,,,,,,,Manganese
21.84947,80.25034,311.0,2.1060646,India,Madhya Pradesh,,,,,,,Manganese
21.98279,80.43366,604.0,3.5232618,India,Madhya Pradesh,,,,,,,Manganese
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese
21.87447,80.20867,309.0,5.700781,India,Madhya Pradesh,,,,,,,Manganese
21.99947,80.35034,590.0,2.9542036,India,Madhya Pradesh,,,,,,,Manganese
21.86614,80.35034,612.0,11.164464,India,Madhya Pradesh,,,,,,,Manganese
21.86614,80.35034,612.0,11.164464,India,Madhya Pradesh,,,,,,,Manganese
21.94946,80.467,614.0,3.422577,India,Madhya Pradesh,,,,,,,Manganese
21.94946,80.31701,571.0,3.836622,India,Madhya Pradesh,,,,,,,Manganese
21.92724,80.23367,337.0,3.7047918,India,Madhya Pradesh,,,,,,,Manganese
28.46565,66.4174,2264.0,24.900248,Pakistan,,Pyrolusite,,,,"Diorite,Basalt",,Manganese
25.99918,66.33404,50.0,2.121721,Pakistan,,Pyrolusite,,,,Basalt,,
30.84881,67.83404,1730.0,3.8582168,Pakistan,,,,,Limestone,"Ultramafic Intrusive Rock,Basalt",,
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,
29.96588,69.38662,1237.0,2.1402159,Pakistan,,,,,Chert,Basalt,,
34.36521,73.50058,1297.0,38.47283,Pakistan,,,,,,,,
34.29855,73.46725,1079.0,25.620531,Pakistan,,,Quartz,,,,,Manganese
27.49901,107.99959,965.0,10.47077,China,,Bauxite,,,Limestone,,,Aluminum
21.99949,71.00059,167.0,1.3638883,India,,Bauxite,,,Basalt,,,Aluminum
21.8328,81.16698,334.0,5.036664,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,,Basalt,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,Bauxite,,,,,,Aluminum
21.85503,79.94202,344.0,3.9907842,India,Madhya Pradesh,"Psilomelane, Rhodonite",,,Quartzite,Pegmatite,,Manganese
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.88286,79.61656,484.0,4.099506,India,,,,,,,,Aluminum
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum
22.70329,71.55622,82.0,1.3676053,India,Gujarat,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
19.45026,76.13324,481.0,2.1738856,India,Maharashtra,,,,,,,Aluminum
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum
11.0059,78.40454,101.0,2.6461482,India,Tamil Nadu [Madras],,,,Hornfels,,,Aluminum
23.58266,108.41625,255.0,1.3724741,China,Guangxi* [Kwangsi],,,Stratabound,"Shale,Sandstone",,,"Tungsten, Molybdenum"
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.66607,81.76697,1074.0,2.1088398,India,,Bauxite,,,Basalt,,,Aluminum
22.76605,83.21693,909.0,16.749037,India,,Bauxite,,,Basalt,,,Aluminum
25.41169,111.59393,178.0,1.3834361,China,Hunan,"Galena, Psilomelane, Pyrolusite","Calcite, Dolomite, Pyrite, Quartz",,Dolomite,Granite,Mn-Bearing Series,"Iron, Manganese"
15.16676,74.10881,57.0,5.007153,India,Goa,"Braunite, Jacobsite, Manganite, Pyrolusite","Chlorite, Goethite, Quartz, Sericite",,Phyllite,"Diorite,Gabbro,Mafic Metamorphic Rock,Gneiss",Crest Of Anticlines,Manganese
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
36.56139,103.83393,1944.0,12.564098,China,,"Chromite, Iridium, Iridosmine, Magnetite, Pyrite","Olivine, Serpentine, Talc",,,,,"Palladium, Platinum, Osmium, Iridium, Copper, Chromium"
24.13259,96.06658,122.0,1.01621,Burma,,"Gold, Iridosmine",,Placer,,,,Gold
28.41562,112.16613,60.0,2.1327946,China,Hunan,Pyrite,,,,,Euxinic Basin,Sulfur
41.13161,126.16562,187.0,3.8032582,China,Jilin [Kirin],,,,Marble,,,Boron-Borates
40.64827,122.51573,34.0,7.4772124,China,Liaoning,,,,Marble,,,Boron-Borates
31.99867,84.00027,4554.0,10.642789,China,Xizang* (Tibet),"Borax, Gypsum, Halite",,,Evaporite,"Clay, Mud",,"Boron-Borates, Sodium, Potassium"
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Aluminum
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper
26.58476,73.84918,287.0,3.617612,India,Rajasthan,,,,,,,Copper
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper
24.75943,85.59235,112.0,2.2423177,India,Bihar,,,,,,,Copper
